,model,file_name,car_id,car_score,avg_gt_depth,avg_pred_depth,rmse,horizontal_angle,rgb_image,gt_depth_map,pred_depth_map,car_mask
689,UniDepthV2,0000000480.png,6,0.975701,22.87497102,23.03689917,2.10557762,-12.80962891,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 19  21   6]
  [ 20  22  11]
  [ 18  21  15]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 23  18   7]
  [ 24  19  10]
  [ 19  17  10]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 18  13   8]
  [ 15  14   7]
  [ 12  12   6]]
 ...
 [[ 11   9  11]
  [ 10   9  11]
  [ 10   9  10]
  ...
  [ 20  25  22]
  [ 20  25  22]
  [ 20  25  21]]
 [[ 13   9  11]
  [ 10   9  11]
  [ 10   9  10]
  ...
  [ 18  24  21]
  [ 20  24  22]
  [ 20  25  21]]
 [[ 12   9  12]
  [ 10  10  12]
  [ 10  10  12]
  ...
  [ 20  23  20]
  [ 20  25  19]
  [ 20  26  21]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[73.53232676 73.53232676 73.53232676 ...  7.34168952  7.35190642
   7.34367539]
 [73.53232676 73.53232676 73.53232676 ...  7.35313932  7.35304903
   7.34481362]
 [73.53232676 73.53232676 73.53232676 ...  7.35421882  7.35412853
   7.34588962]
 ...
 [ 4.54488664  4.54682124  4.55319568 ...  4.67667247  4.68113818
   4.679332  ]
 [ 4.54741599  4.55042264  4.5535634  ...  4.66238082  4.6668452
   4.66614745]
 [ 4.55100731  4.55401571  4.55603928 ...  4.64810888  4.65256012
   4.65186631]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
690,DepthPro,0000000480.png,7,0.978811,14.70668764,14.86357474,0.460216716,-17.38517712,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 19  21   6]
  [ 20  22  11]
  [ 18  21  15]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 23  18   7]
  [ 24  19  10]
  [ 19  17  10]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 18  13   8]
  [ 15  14   7]
  [ 12  12   6]]
 ...
 [[ 11   9  11]
  [ 10   9  11]
  [ 10   9  10]
  ...
  [ 20  25  22]
  [ 20  25  22]
  [ 20  25  21]]
 [[ 13   9  11]
  [ 10   9  11]
  [ 10   9  10]
  ...
  [ 18  24  21]
  [ 20  24  22]
  [ 20  25  21]]
 [[ 12   9  12]
  [ 10  10  12]
  [ 10  10  12]
  ...
  [ 20  23  20]
  [ 20  25  19]
  [ 20  26  21]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[73.36986107 73.36986107 73.36986107 ...  7.23796229  7.21708082
   7.30934494]
 [73.36986107 73.36986107 73.36986107 ...  7.41310812  7.43866361
   7.36290106]
 [73.36986107 73.36986107 73.36986107 ...  7.35516478  7.33400979
   7.30698777]
 ...
 [ 4.55659877  4.51780876  4.51343345 ...  4.44597391  4.43445516
   4.40521112]
 [ 4.52971923  4.52201318  4.52850193 ...  4.46160546  4.46370561
   4.40751972]
 [ 4.57926702  4.58505297  4.5702974  ...  4.44065619  4.43293044
   4.34682291]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
691,UniDepthV2,0000000480.png,7,0.978811,14.70668764,14.89185408,0.782854885,-17.38517712,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 19  21   6]
  [ 20  22  11]
  [ 18  21  15]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 23  18   7]
  [ 24  19  10]
  [ 19  17  10]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 18  13   8]
  [ 15  14   7]
  [ 12  12   6]]
 ...
 [[ 11   9  11]
  [ 10   9  11]
  [ 10   9  10]
  ...
  [ 20  25  22]
  [ 20  25  22]
  [ 20  25  21]]
 [[ 13   9  11]
  [ 10   9  11]
  [ 10   9  10]
  ...
  [ 18  24  21]
  [ 20  24  22]
  [ 20  25  21]]
 [[ 12   9  12]
  [ 10  10  12]
  [ 10  10  12]
  ...
  [ 20  23  20]
  [ 20  25  19]
  [ 20  26  21]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[76.34242992 76.34242992 76.34242992 ...  7.6222587   7.63286605
   7.62432047]
 [76.34242992 76.34242992 76.34242992 ...  7.63414607  7.63405233
   7.6255022 ]
 [76.34242992 76.34242992 76.34242992 ...  7.63526682  7.63517309
   7.62661931]
 ...
 [ 4.71857352  4.72058205  4.72720009 ...  4.85539566  4.86003203
   4.85815682]
 [ 4.72119953  4.72432108  4.72758187 ...  4.84055784  4.84519284
   4.84446842]
 [ 4.7249281   4.72805147  4.73015237 ...  4.82574049  4.83036184
   4.82964152]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
692,DepthPro,0000000480.png,8,0.9872,14.24760726,14.52961509,1.964550742,-31.02283831,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 19  21   6]
  [ 20  22  11]
  [ 18  21  15]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 23  18   7]
  [ 24  19  10]
  [ 19  17  10]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 18  13   8]
  [ 15  14   7]
  [ 12  12   6]]
 ...
 [[ 11   9  11]
  [ 10   9  11]
  [ 10   9  10]
  ...
  [ 20  25  22]
  [ 20  25  22]
  [ 20  25  21]]
 [[ 13   9  11]
  [ 10   9  11]
  [ 10   9  10]
  ...
  [ 18  24  21]
  [ 20  24  22]
  [ 20  25  21]]
 [[ 12   9  12]
  [ 10  10  12]
  [ 10  10  12]
  ...
  [ 20  23  20]
  [ 20  25  19]
  [ 20  26  21]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[75.79390306 75.79390306 75.79390306 ...  7.47709487  7.45552351
   7.55083591]
 [75.79390306 75.79390306 75.79390306 ...  7.65802729  7.6844271
   7.60616146]
 [75.79390306 75.79390306 75.79390306 ...  7.59816957  7.57631566
   7.54840086]
 ...
 [ 4.7071427   4.66707111  4.66255125 ...  4.59286294  4.58096362
   4.55075339]
 [ 4.67937509  4.67141445  4.67811758 ...  4.60901093  4.61118047
   4.55313827]
 [ 4.73055987  4.73653698  4.7212939  ...  4.58736952  4.57938853
   4.49043612]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
693,UniDepthV2,0000000480.png,8,0.9872,14.24760726,16.84889944,8.768586869,-31.02283831,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 19  21   6]
  [ 20  22  11]
  [ 18  21  15]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 23  18   7]
  [ 24  19  10]
  [ 19  17  10]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 18  13   8]
  [ 15  14   7]
  [ 12  12   6]]
 ...
 [[ 11   9  11]
  [ 10   9  11]
  [ 10   9  10]
  ...
  [ 20  25  22]
  [ 20  25  22]
  [ 20  25  21]]
 [[ 13   9  11]
  [ 10   9  11]
  [ 10   9  10]
  ...
  [ 18  24  21]
  [ 20  24  22]
  [ 20  25  21]]
 [[ 12   9  12]
  [ 10  10  12]
  [ 10  10  12]
  ...
  [ 20  23  20]
  [ 20  25  19]
  [ 20  26  21]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[67.98169956 67.98169956 67.98169956 ...  6.78749814  6.79694381
   6.78933411]
 [67.98169956 67.98169956 67.98169956 ...  6.79808365  6.79800018
   6.79038642]
 [67.98169956 67.98169956 67.98169956 ...  6.79908166  6.79899819
   6.79138119]
 ...
 [ 4.20181343  4.20360199  4.20949526 ...  4.32365134  4.32777995
   4.32611011]
 [ 4.20415185  4.20693154  4.20983522 ...  4.31043849  4.31456589
   4.3139208 ]
 [ 4.20747208  4.21025339  4.21212421 ...  4.29724388  4.30135912
   4.30071769]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
694,DepthPro,0000000480.png,9,0.952145,22.10930024,22.30371071,2.314971967,-22.64303325,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 19  21   6]
  [ 20  22  11]
  [ 18  21  15]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 23  18   7]
  [ 24  19  10]
  [ 19  17  10]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 18  13   8]
  [ 15  14   7]
  [ 12  12   6]]
 ...
 [[ 11   9  11]
  [ 10   9  11]
  [ 10   9  10]
  ...
  [ 20  25  22]
  [ 20  25  22]
  [ 20  25  21]]
 [[ 13   9  11]
  [ 10   9  11]
  [ 10   9  10]
  ...
  [ 18  24  21]
  [ 20  24  22]
  [ 20  25  21]]
 [[ 12   9  12]
  [ 10  10  12]
  [ 10  10  12]
  ...
  [ 20  23  20]
  [ 20  25  19]
  [ 20  26  21]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[71.66448379 71.66448379 71.66448379 ...  7.06972622  7.04933012
   7.13944969]
 [71.66448379 71.66448379 71.66448379 ...  7.24080105  7.26576254
   7.19176098]
 [71.66448379 71.66448379 71.66448379 ...  7.18420451  7.16354125
   7.13714731]
 ...
 [ 4.45068716  4.41279877  4.40852516 ...  4.34263362  4.3313826
   4.3028183 ]
 [ 4.4244324   4.41690547  4.4232434  ...  4.35790184  4.35995317
   4.30507324]
 [ 4.47282852  4.47847998  4.46406738 ...  4.3374395   4.32989332
   4.24578724]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
695,UniDepthV2,0000000480.png,9,0.952145,22.10930024,22.38221768,1.994760485,-22.64303325,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 19  21   6]
  [ 20  22  11]
  [ 18  21  15]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 23  18   7]
  [ 24  19  10]
  [ 19  17  10]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 18  13   8]
  [ 15  14   7]
  [ 12  12   6]]
 ...
 [[ 11   9  11]
  [ 10   9  11]
  [ 10   9  10]
  ...
  [ 20  25  22]
  [ 20  25  22]
  [ 20  25  21]]
 [[ 13   9  11]
  [ 10   9  11]
  [ 10   9  10]
  ...
  [ 18  24  21]
  [ 20  24  22]
  [ 20  25  21]]
 [[ 12   9  12]
  [ 10  10  12]
  [ 10  10  12]
  ...
  [ 20  23  20]
  [ 20  25  19]
  [ 20  26  21]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[73.03891727 73.03891727 73.03891727 ...  7.29242602  7.30257437
   7.29439857]
 [73.03891727 73.03891727 73.03891727 ...  7.303799    7.30370932
   7.29552917]
 [73.03891727 73.03891727 73.03891727 ...  7.30487126  7.30478157
   7.29659794]
 ...
 [ 4.51438998  4.5163116   4.52264327 ...  4.64529152  4.64972726
   4.6479332 ]
 [ 4.51690236  4.51988883  4.52300852 ...  4.63109576  4.63553019
   4.63483712]
 [ 4.52046958  4.5234578   4.52546779 ...  4.61691959  4.62134096
   4.62065181]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
696,DepthPro,0000000512.png,0,0.933569,21.43040292,21.47310609,0.945276243,-13.75551185,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 39  27  20]
  [ 41  26  17]
  [ 33  24  16]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 31  28  19]
  [ 32  27  18]
  [ 29  24  19]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 30  29  19]
  [ 29  28  22]
  [ 31  23  23]]
 ...
 [[222 185 179]
  [233 215 180]
  [239 236 180]
  ...
  [ 30  30  23]
  [ 31  31  23]
  [ 31  32  24]]
 [[201 170 180]
  [249 196 176]
  [255 213 174]
  ...
  [ 33  33  25]
  [ 34  33  24]
  [ 35  33  25]]
 [[207 169 160]
  [252 170 157]
  [254 181 157]
  ...
  [ 31  30  30]
  [ 32  32  30]
  [ 34  33  30]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[75.38469437 75.38469437 75.38469437 ...  8.20595216  8.17322133
   8.39775223]
 [75.38469437 75.38469437 75.38469437 ...  8.41317136  8.47378658
   8.39318346]
 [75.38469437 75.38469437 75.38469437 ...  8.36564236  8.32792489
   8.27269891]
 ...
 [ 6.16361446  6.11707084  6.10626406 ...  4.64119978  4.63283824
   4.6052576 ]
 [ 6.00817939  6.02520532  6.05207333 ...  4.64774424  4.64719606
   4.59171307]
 [ 5.9521262   6.00600869  6.01883116 ...  4.62045926  4.5921561
   4.51282324]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
697,UniDepthV2,0000000512.png,0,0.933569,21.43040292,21.65482718,1.368804793,-13.75551185,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 39  27  20]
  [ 41  26  17]
  [ 33  24  16]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 31  28  19]
  [ 32  27  18]
  [ 29  24  19]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 30  29  19]
  [ 29  28  22]
  [ 31  23  23]]
 ...
 [[222 185 179]
  [233 215 180]
  [239 236 180]
  ...
  [ 30  30  23]
  [ 31  31  23]
  [ 31  32  24]]
 [[201 170 180]
  [249 196 176]
  [255 213 174]
  ...
  [ 33  33  25]
  [ 34  33  24]
  [ 35  33  25]]
 [[207 169 160]
  [252 170 157]
  [254 181 157]
  ...
  [ 31  30  30]
  [ 32  32  30]
  [ 34  33  30]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[78.02343234 78.02343234 78.02343234 ...  7.52009848  7.52000501
   7.51153076]
 [78.02343234 78.02343234 78.02343234 ...  7.53572576  7.53559136
   7.52337062]
 [78.02343234 78.02343234 78.02343234 ...  7.54786744  7.54765305
   7.52814116]
 ...
 [ 6.02750856  6.03152618  6.03422862 ...  4.88987022  4.89455287
   4.89379436]
 [ 5.99165926  5.9956513   5.99833793 ...  4.87141913  4.87952087
   4.87526468]
 [ 5.9646051   5.96857807  5.96288765 ...  4.8552975   4.86118557
   4.85917281]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
698,DepthPro,0000000512.png,1,0.97452,26.10258345,26.6134813,3.210708799,-1.623843811,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 39  27  20]
  [ 41  26  17]
  [ 33  24  16]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 31  28  19]
  [ 32  27  18]
  [ 29  24  19]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 30  29  19]
  [ 29  28  22]
  [ 31  23  23]]

 ...

 [[222 185 179]
  [233 215 180]
  [239 236 180]
  ...
  [ 30  30  23]
  [ 31  31  23]
  [ 31  32  24]]

 [[201 170 180]
  [249 196 176]
  [255 213 174]
  ...
  [ 33  33  25]
  [ 34  33  24]
  [ 35  33  25]]

 [[207 169 160]
  [252 170 157]
  [254 181 157]
  ...
  [ 31  30  30]
  [ 32  32  30]
  [ 34  33  30]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[79.35741278 79.35741278 79.35741278 ...  8.63839986  8.60394413
   8.84030764]
 [79.35741278 79.35741278 79.35741278 ...  8.85653935  8.92034895
   8.83549811]
 [79.35741278 79.35741278 79.35741278 ...  8.80650561  8.76680046
   8.70866411]
 ...
 [ 6.48843245  6.43943601  6.42805972 ...  4.88578763  4.87698544
   4.84795132]
 [ 6.32480607  6.34272925  6.37101318 ...  4.89267698  4.89209991
   4.833693  ]
 [ 6.26579891  6.32252097  6.33601917 ...  4.8639541   4.83415938
   4.75064573]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
699,UniDepthV2,0000000512.png,1,0.97452,26.10258345,27.44833043,6.08202752,-1.623843811,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 39  27  20]
  [ 41  26  17]
  [ 33  24  16]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 31  28  19]
  [ 32  27  18]
  [ 29  24  19]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 30  29  19]
  [ 29  28  22]
  [ 31  23  23]]

 ...

 [[222 185 179]
  [233 215 180]
  [239 236 180]
  ...
  [ 30  30  23]
  [ 31  31  23]
  [ 31  32  24]]

 [[201 170 180]
  [249 196 176]
  [255 213 174]
  ...
  [ 33  33  25]
  [ 34  33  24]
  [ 35  33  25]]

 [[207 169 160]
  [252 170 157]
  [254 181 157]
  ...
  [ 31  30  30]
  [ 32  32  30]
  [ 34  33  30]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[80.         80.         80.         ...  7.84394518  7.84384768
   7.83500849]
 [80.         80.         80.         ...  7.86024543  7.86010524
   7.84735823]
 [80.         80.         80.         ...  7.87290998  7.87268636
   7.85233421]
 ...
 [ 6.28707813  6.29126876  6.29408758 ...  5.10044836  5.10533266
   5.10454149]
 [ 6.24968501  6.25384896  6.25665129 ...  5.08120268  5.08965332
   5.08521384]
 [ 6.22146578  6.22560985  6.21967437 ...  5.06438679  5.07052843
   5.06842899]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
700,DepthPro,0000000512.png,2,0.937035,42.33979669,42.53084082,0.959940374,-18.30836141,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 39  27  20]
  [ 41  26  17]
  [ 33  24  16]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 31  28  19]
  [ 32  27  18]
  [ 29  24  19]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 30  29  19]
  [ 29  28  22]
  [ 31  23  23]]

 ...

 [[222 185 179]
  [233 215 180]
  [239 236 180]
  ...
  [ 30  30  23]
  [ 31  31  23]
  [ 31  32  24]]

 [[201 170 180]
  [249 196 176]
  [255 213 174]
  ...
  [ 33  33  25]
  [ 34  33  24]
  [ 35  33  25]]

 [[207 169 160]
  [252 170 157]
  [254 181 157]
  ...
  [ 31  30  30]
  [ 32  32  30]
  [ 34  33  30]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[80.         80.         80.         ...  8.84795372  8.81266216
   9.05475947]
 [80.         80.         80.         ...  9.07138493  9.13674245
   9.04983326]
 [80.         80.         80.         ...  9.02013746  8.97946911
   8.91992247]
 ...
 [ 6.64583151  6.5956465   6.58399424 ...  5.00430908  4.99529336
   4.96555492]
 [ 6.47823582  6.49659379  6.52556384 ...  5.01136555  5.01077448
   4.95095071]
 [ 6.41779724  6.47589529  6.48972093 ...  4.9819459   4.95142841
   4.86588885]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
701,UniDepthV2,0000000512.png,2,0.937035,42.33979669,42.55746318,1.295467584,-18.30836141,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 39  27  20]
  [ 41  26  17]
  [ 33  24  16]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 31  28  19]
  [ 32  27  18]
  [ 29  24  19]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 30  29  19]
  [ 29  28  22]
  [ 31  23  23]]

 ...

 [[222 185 179]
  [233 215 180]
  [239 236 180]
  ...
  [ 30  30  23]
  [ 31  31  23]
  [ 31  32  24]]

 [[201 170 180]
  [249 196 176]
  [255 213 174]
  ...
  [ 33  33  25]
  [ 34  33  24]
  [ 35  33  25]]

 [[207 169 160]
  [252 170 157]
  [254 181 157]
  ...
  [ 31  30  30]
  [ 32  32  30]
  [ 34  33  30]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[74.88180466 74.88180466 74.88180466 ...  7.34210964  7.34201837
   7.33374469]
 [74.88180466 74.88180466 74.88180466 ...  7.35736704  7.35723582
   7.34530432]
 [74.88180466 74.88180466 74.88180466 ...  7.36922134  7.36901202
   7.34996195]
 ...
 [ 5.88484696  5.88876948  5.89140796 ...  4.77413472  4.77870654
   4.77796598]
 [ 5.84984615  5.85374371  5.85636675 ...  4.75612034  4.76403032
   4.75987486]
 [ 5.82343232  5.82731126  5.82175552 ...  4.74038028  4.74612899
   4.74416387]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
702,DepthPro,0000000512.png,5,0.977873,15.90227005,,,-38.29606118,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 39  27  20]
  [ 41  26  17]
  [ 33  24  16]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 31  28  19]
  [ 32  27  18]
  [ 29  24  19]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 30  29  19]
  [ 29  28  22]
  [ 31  23  23]]

 ...

 [[222 185 179]
  [233 215 180]
  [239 236 180]
  ...
  [ 30  30  23]
  [ 31  31  23]
  [ 31  32  24]]

 [[201 170 180]
  [249 196 176]
  [255 213 174]
  ...
  [ 33  33  25]
  [ 34  33  24]
  [ 35  33  25]]

 [[207 169 160]
  [252 170 157]
  [254 181 157]
  ...
  [ 31  30  30]
  [ 32  32  30]
  [ 34  33  30]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 ...
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
